B1_ID,B1_Verification,B2_ID,B2_Verification
3,983774510,False,904440072308740096,False
4,983774510,False,56924067,False
0,77652342,False,2456898907,False
1,77652342,False,1096814988327612421,False
2,77652342,False,4857793618,False
3,77652342,False,1089742647462260736,False
4,77652342,False,334506578,False
0,865601444,False,389204265,False
1,865601444,False,822198735803400192,False
2,865601444,False,1089515189014274048,False
3,865601444,False,263414080,False
4,865601444,False,1008770729570127873,False
0,1092643520895012865,False,984915737784586241,False
1,1092643520895012865,False,1067912741908819968,False
2,1092643520895012865,False,723877794690768896,False
3,1092643520895012865,False,4697666372,False
4,1092643520895012865,False,1060209977804103680,False
0,1566548371,False,707963942480560129,False
1,1566548371,False,1892644694,False
2,1566548371,False,2955055276,False
3,1566548371,False,807278214708101122,False
4,1566548371,False,801948898306752512,False
0,3245949724,False,2742136804,False
1,3245949724,False,2739887548,False
0,939985878201618432,False,1010007451234545666,False
1,939985878201618432,False,938139949710405633,False
2,939985878201618432,False,1085321823305322497,False
3,939985878201618432,False,1004140078455652352,False
0,177706610,False,796364315758567424,False
1,177706610,False,954105880634519552,False
2,177706610,False,487119609,False
3,177706610,False,36543715,False
4,177706610,False,1532463942,False
0,954195007086448640,False,827882707,False
1,954195007086448640,False,845501731,False
2,954195007086448640,False,24222640,False
3,954195007086448640,False,2266425468,False
4,954195007086448640,False,3246267342,False
0,43000419,False,1083735794186113024,False
1,43000419,False,1095441008362438660,False
2,43000419,False,1296818798,False
3,43000419,False,998982298363203589,False
4,43000419,False,1077191443343699973,False
0,1069973253916188673,False,1041328665382969345,False
1,1069973253916188673,False,21371648,False
2,1069973253916188673,False,178170831,False
3,1069973253916188673,False,4230787578,False
4,1069973253916188673,False,701412529839411200,False
0,1038490718833201159,False,33902844,False
1,1038490718833201159,False,3130948762,False
2,1038490718833201159,False,2351783978,False
3,1038490718833201159,False,903044936764973056,False
4,1038490718833201159,False,248854404,False
0,1098548995054542848,False,2774026068,False
1,1098548995054542848,False,2335847044,False
2,1098548995054542848,False,763811383242874880,False
3,1098548995054542848,False,161989703,False
4,1098548995054542848,False,69601676,False
0,1044259899079880706,False,105197658,False
1,1044259899079880706,False,28273116,False
2,1044259899079880706,False,264924050,True
3,1044259899079880706,False,1080946293269323777,False
4,1044259899079880706,False,275221156,False
0,1044964858964447232,False,308777859,False
1,1044964858964447232,False,427043749,False
2,1044964858964447232,False,1049991966451265536,False
3,1044964858964447232,False,213078202,False
4,1044964858964447232,False,32393752,True
0,949364674398707713,False,1038571188023320576,False
1,949364674398707713,False,863025632770445315,False
2,949364674398707713,False,135190822,False
3,949364674398707713,False,1065508489437560837,False
4,949364674398707713,False,492772793,False
0,816144187913486336,False,4212612077,False
1,816144187913486336,False,1100400058040692736,False
2,816144187913486336,False,922505902430629889,False
3,816144187913486336,False,1952485933,False
4,816144187913486336,False,2403404954,False
0,1029927547855810560,False,18842500,False
1,1029927547855810560,False,901646951824842752,False
2,1029927547855810560,False,705531094683226113,False
3,1029927547855810560,False,719627698423902210,False
4,1029927547855810560,False,281772184,False
0,132540893,False,902728309,False
1,132540893,False,1069029129113063424,False
2,132540893,False,1263921624,False
3,132540893,False,2476781828,False
4,132540893,False,505113289,False
0,2564669795,False,1094196966110699520,False
1,2564669795,False,4597143554,False
2,2564669795,False,1095374900339064843,False
3,2564669795,False,336621280,False
4,2564669795,False,983850878833713154,False
0,879791328468631553,False,2163305534,False
1,879791328468631553,False,850110706682929154,False
2,879791328468631553,False,2262255041,False
3,879791328468631553,False,1092199467720343553,False
4,879791328468631553,False,712046805052231681,False
0,26009474,False,1082640784053149696,False
1,26009474,False,1397509826,False
2,26009474,False,1534422024,False
3,26009474,False,852724780763455488,False
0,17133872,False,2753255610,False
1,17133872,False,66807863,False
2,17133872,False,362157042,False
3,17133872,False,43343869,False
4,17133872,False,588125523,False
0,1557164138,False,1092476670324473859,False
1,1557164138,False,1074156776990404615,False
2,1557164138,False,257695351,False
3,1557164138,False,33076231,False
4,1557164138,False,3122022064,False
0,143586248,False,2752417638,False
1,143586248,False,1384829005,False
2,143586248,False,1090697035177754630,False
3,143586248,False,1093321358753361921,False
4,143586248,False,4020957165,False
0,898904244,False,102398751,False
1,898904244,False,2204161495,False
2,898904244,False,1529889614,False
3,898904244,False,748578184480841729,False
4,898904244,False,1058164859450331136,False
0,902098098847141888,False,2538640403,False
1,902098098847141888,False,1322411316,False
2,902098098847141888,False,2382844186,False
3,902098098847141888,False,810352625929646081,False
4,902098098847141888,False,600070852,False
0,707048431,False,1014430065801814016,False
1,707048431,False,348596509,False
2,707048431,False,329691000,False
3,707048431,False,224195633,False
4,707048431,False,1288941596,False
0,324556604,False,968523579955429377,False
1,324556604,False,1421646163,False
2,324556604,False,357109663,False
3,324556604,False,1266354692,False
4,324556604,False,104852664,False
0,466272308,False,1018543776128696321,False
1,466272308,False,1099327503460696064,False
2,466272308,False,338003210,False
3,466272308,False,271818503,False
4,466272308,False,16078436,True
0,997682678,False,1091452612149473281,False
1,997682678,False,612931307,False
2,997682678,False,264901324,False
3,997682678,False,1027809378,False
4,997682678,False,1076371111221317632,False
0,890278306951696385,False,215033270,False
1,890278306951696385,False,817127686057422853,False
2,890278306951696385,False,80129727,False
3,890278306951696385,False,804435407400095745,False
4,890278306951696385,False,1018255779978149888,False
0,872087571878338574,False,1055151611302105090,False
1,872087571878338574,False,278726304,False
2,872087571878338574,False,472367957,False
3,872087571878338574,False,102650759,False
4,872087571878338574,False,1014454993901051904,False
0,723894349931679744,False,187530294,False
1,723894349931679744,False,68674988,False
2,723894349931679744,False,32637442,False
3,723894349931679744,False,759334217339772928,False
4,723894349931679744,False,126644292,False
0,71331423,False,298721581,False
1,71331423,False,2353537718,False
2,71331423,False,1093114462368866305,False
3,71331423,False,1071037269732139008,False
4,71331423,False,1095398685008113670,False
0,175043012,False,1093425704602161152,False
1,175043012,False,18667559,False
2,175043012,False,553120322,False
3,175043012,False,738823976,False
4,175043012,False,15761376,False
0,2889663263,False,371468939,False
1,2889663263,False,1607081924,False
2,2889663263,False,2782465009,False
3,2889663263,False,179745306,False
4,2889663263,False,3407765651,False
0,875142898513215488,False,994553173871353856,False
1,875142898513215488,False,513804756,False
2,875142898513215488,False,1095984826266587136,False
3,875142898513215488,False,1154198845,False
4,875142898513215488,False,26420516,False
0,2604198258,False,1086957477508378624,False
1,2604198258,False,814272112273854464,False
2,2604198258,False,913129359535480833,False
3,2604198258,False,59378275,False
4,2604198258,False,708047919568453632,False
0,3022175850,False,1059560690,False
1,3022175850,False,1051728358541860869,False
2,3022175850,False,3133256805,False
3,3022175850,False,379033419,False
4,3022175850,False,1198237945,False
0,1090302235958042625,False,269441275,False
1,1090302235958042625,False,1009495954284843008,False
2,1090302235958042625,False,710546859,False
3,1090302235958042625,False,359867090,False
4,1090302235958042625,False,1613059717,False
0,879335374857940992,False,1066937251509256192,False
1,879335374857940992,False,537904539,False
2,879335374857940992,False,69168449,False
3,879335374857940992,False,266722897,False
4,879335374857940992,False,947115936145969152,False
0,1081236268795736067,False,31554332,False
1,1081236268795736067,False,363124757,False
2,1081236268795736067,False,991070240749576199,False
3,1081236268795736067,False,1012384759824019458,False
4,1081236268795736067,False,1922060155,False
0,3043265345,False,47537246,False
1,3043265345,False,226524493,False
2,3043265345,False,1250720648,False
3,3043265345,False,830643751848726531,False
4,3043265345,False,917268957710639104,False
0,910156316483649537,False,773145534928449536,False
1,910156316483649537,False,718736827,False
0,885200853954592768,False,754670873836130305,False
1,885200853954592768,False,606270260,False
2,885200853954592768,False,28988197,False
3,885200853954592768,False,2299361382,False
4,885200853954592768,False,2618658399,False
0,806081867250339840,False,238724193,False
1,806081867250339840,False,1062683451160178690,False
2,806081867250339840,False,876206707499835392,False
3,806081867250339840,False,702114587727044609,False
4,806081867250339840,False,487735828,False
0,803041246029762561,False,14500782,False
1,803041246029762561,False,37452840,True
2,803041246029762561,False,39207220,False
3,803041246029762561,False,1016853732,False
4,803041246029762561,False,2604903318,False
0,999301063281913856,False,84590845,False
1,999301063281913856,False,874410134,False
2,999301063281913856,False,894592940508680192,False
3,999301063281913856,False,373407916,False
4,999301063281913856,False,3239720743,False
0,120818659,False,971175223574913029,False
1,120818659,False,292392384,False
2,120818659,False,1024999608018186241,False
3,120818659,False,123602016,False
4,120818659,False,1359456672,False
0,815750087192219648,False,368588552,False
1,815750087192219648,False,893579907594309632,False
2,815750087192219648,False,886373223981514753,False
3,815750087192219648,False,124488906,False
4,815750087192219648,False,3633660682,False
0,252793570,False,354431372,False
1,252793570,False,31928147,False
2,252793570,False,251328613,False
3,252793570,False,881586710899032068,False
0,4728000288,False,712041709,False
1,4728000288,False,2891688498,False
2,4728000288,False,725384316587499520,False
3,4728000288,False,1060228014737408000,False
4,4728000288,False,525486499,False
0,29712931,False,408723057,False
1,29712931,False,27728582,False
2,29712931,False,973317857051316225,False
3,29712931,False,883923622347259904,False
4,29712931,False,973008851174920194,False
0,25648180,False,20650198,False
1,25648180,False,1031100084660760576,False
2,25648180,False,4879757033,False
3,25648180,False,4263007693,False
4,25648180,False,3219803546,False
0,543291188,False,420911222,False
1,543291188,False,202644620,False
2,543291188,False,3101720735,False
3,543291188,False,430763384,False
4,543291188,False,316339089,False
0,2818743011,False,978203926993473536,False
1,2818743011,False,227344811,False
2,2818743011,False,198596363,False
3,2818743011,False,2748801684,False
4,2818743011,False,934830588359528450,False
0,29473125,False,882663889514541056,False
1,29473125,False,2885883993,False
2,29473125,False,1646017033,False
3,29473125,False,54910931,False
4,29473125,False,1099287398171709440,False
0,27696261,False,301102031,False
1,27696261,False,2710735703,False
2,27696261,False,415046737,False
3,27696261,False,520283285,False
4,27696261,False,419832873,False
0,340837472,False,223354901,True
0,326346797,False,2984717602,False
1,326346797,False,3142705003,False
2,326346797,False,2435680802,False
3,326346797,False,2926962354,False
4,326346797,False,21508112,False
0,963155060946448384,False,1098256107649359879,False
1,963155060946448384,False,511038945,False
2,963155060946448384,False,1075914147924078592,False
3,963155060946448384,False,959539393630523392,False
0,846011252,False,720598392,False
1,846011252,False,970824837362081792,False
2,846011252,False,1063015667794935810,False
3,846011252,False,2828782542,False
4,846011252,False,1031948750934208512,False
0,971677365272276992,False,3434763059,False
1,971677365272276992,False,997468756568952832,False
2,971677365272276992,False,1083556247796891648,False
3,971677365272276992,False,2681210340,False
4,971677365272276992,False,82498470,False
0,1043887032005734400,False,716566514862678016,False
1,1043887032005734400,False,1032805336737099778,False
2,1043887032005734400,False,1072967688845230089,False
3,1043887032005734400,False,1094825777290448897,False
4,1043887032005734400,False,333073600,False
0,1031948750934208512,False,3238723437,False
1,1031948750934208512,False,870757346359865345,False
2,1031948750934208512,False,702550194349547521,False
3,1031948750934208512,False,193103129,False
4,1031948750934208512,False,1056683992320172032,False
0,805592698681835521,False,1083443427780505600,False
1,805592698681835521,False,2165922462,False
2,805592698681835521,False,763498399068925952,False
3,805592698681835521,False,22707454,False
4,805592698681835521,False,36986787,False
5,805592698681835521,False,3334843313,False
6,805592698681835521,False,160901939,False
0,1289091216,False,15857447,True
1,1289091216,False,160752930,False
2,1289091216,False,944811086,False
3,1289091216,False,881883148107251712,False
4,1289091216,False,258977279,False
0,421002636,False,875067468468932608,False
1,421002636,False,321607734,False
2,421002636,False,4210818687,False
3,421002636,False,1083743501844705280,False
4,421002636,False,66807863,False
0,192510752,False,15174130,False
1,192510752,False,1082654612962852865,False
2,192510752,False,336792416,False
3,192510752,False,99728277,False
4,192510752,False,876800069256839168,False
0,1332367232,False,3040416293,False
1,1332367232,False,383292978,False
2,1332367232,False,846412189560946691,False
3,1332367232,False,591746664,False
4,1332367232,False,220586879,False
0,921374126102732800,False,584208964,False
1,921374126102732800,False,1098629713067757570,False
2,921374126102732800,False,971042226317996034,False
3,921374126102732800,False,1097834369857789952,False
4,921374126102732800,False,2781205702,False
0,23646194,True,18454831,True
1,23646194,True,2872071547,False
2,23646194,True,18128265,True
3,23646194,True,36182607,False
4,23646194,True,303861808,True
0,929729221,False,848234088817451012,False
1,929729221,False,583151949,False
2,929729221,False,4744772418,False
3,929729221,False,2547796205,False
0,875372653644623872,False,382985119,False
1,875372653644623872,False,19490414,False
2,875372653644623872,False,953495107906523136,False
3,875372653644623872,False,1656376928,False
4,875372653644623872,False,318742570,False
0,1009749977503916033,False,947931622200004608,False
1,1009749977503916033,False,4429195462,False
2,1009749977503916033,False,730114390238715904,False
3,1009749977503916033,False,1048171009533251584,False
4,1009749977503916033,False,3086902329,False
0,225852864,False,212030117,False
1,225852864,False,1072321375,False
2,225852864,False,2257946473,False
3,225852864,False,987216169978548224,False
4,225852864,False,359654242,False
0,975656249361563649,False,1909168142,False
1,975656249361563649,False,52499680,False
2,975656249361563649,False,191247475,False
3,975656249361563649,False,93453752,False
4,975656249361563649,False,742668585886158848,False
0,532661320,False,350091513,False
1,532661320,False,30038832,False
2,532661320,False,161569820,False
3,532661320,False,1141270620,False
4,532661320,False,613672105,False
0,1058872440,False,1094341524681306112,False
1,1058872440,False,74124745,False
2,1058872440,False,66666305,False
3,1058872440,False,404873551,False
4,1058872440,False,23597719,False
0,895246496437858305,False,877217696911429632,False
1,895246496437858305,False,132304185,False
2,895246496437858305,False,999698528908840961,False
3,895246496437858305,False,985146109759836161,False
4,895246496437858305,False,1084096212121333761,False
0,1497641982,False,555170431,False
1,1497641982,False,313099048,False
2,1497641982,False,1689059694,False
3,1497641982,False,1643095940,False
4,1497641982,False,1688783778,False
0,1378333602,False,505281540,False
1,1378333602,False,1547043138,False
2,1378333602,False,1106765569,False
3,1378333602,False,1628716652,False
4,1378333602,False,1431744560,False
0,92986215,True,68946270,False
1,92986215,True,79528454,False
2,92986215,True,115686442,False
3,92986215,True,149602270,False
4,92986215,True,205155679,False
0,4272366914,False,18539631,True
0,1264621717,False,869355976545234946,False
1,1264621717,False,1099476356784668675,False
2,1264621717,False,940619692963745792,False
3,1264621717,False,109361219,False
4,1264621717,False,331441395,False
0,1957720783,False,1922157818,False
1,1957720783,False,1089213818012688384,False
2,1957720783,False,1100338736481689600,False
3,1957720783,False,4130332718,False
4,1957720783,False,95815711,False
0,51116711,False,996639577820540928,False
1,51116711,False,1055082785659076610,False
2,51116711,False,341079016,False
3,51116711,False,2292575376,False
4,51116711,False,941285452715298817,False
0,96490271,False,1058476453946245120,False
1,96490271,False,827362606700707844,False
2,96490271,False,1077984349235097600,False
3,96490271,False,1098376631587168258,False
4,96490271,False,26842904,False
0,763935668284239872,False,1086385315324014592,False
1,763935668284239872,False,4850827525,False
2,763935668284239872,False,851484951862050817,False
3,763935668284239872,False,54612912,False
4,763935668284239872,False,918277181989670913,False
0,245450796,False,985192690018127873,False
1,245450796,False,1033392941090435073,False
2,245450796,False,1032452488069369856,False
3,245450796,False,1026280514515349504,False
4,245450796,False,1044051951128858624,False
0,4739458342,False,748988604127453185,False
1,4739458342,False,913218554719125504,False
2,4739458342,False,863872449598951424,False
3,4739458342,False,1298769866,False
4,4739458342,False,1014539373998637056,False
0,1021237182860857344,False,326302295,False
1,1021237182860857344,False,243043587,False
2,1021237182860857344,False,1029027133576962048,False
3,1021237182860857344,False,928827271,False
4,1021237182860857344,False,69049179,False
0,1011741919188279296,False,1097560439259574272,False
1,1011741919188279296,False,1360195548,False
2,1011741919188279296,False,998630251185000449,False
3,1011741919188279296,False,411874546,False
4,1011741919188279296,False,792766098,False
0,1088612922966921216,False,3289466815,False
1,1088612922966921216,False,1021159228898082816,False
2,1088612922966921216,False,918534858871377920,False
3,1088612922966921216,False,371404895,False
4,1088612922966921216,False,212004905,False
0,941133568931012608,False,1098321891104833537,False
1,941133568931012608,False,2816449607,False
2,941133568931012608,False,48858793,False
3,941133568931012608,False,325356525,False
4,941133568931012608,False,1087999898585362434,False
0,1113699042,False,797313690441695232,False
1,1113699042,False,304160005,False
2,1113699042,False,792755147373998080,False
3,1113699042,False,45203685,False
4,1113699042,False,20727437,False
0,701612827954561024,False,21986310,False
1,701612827954561024,False,1152949189,False
2,701612827954561024,False,20522624,True
3,701612827954561024,False,1068460291955003392,False
0,3165038153,False,829243702849724416,False
1,3165038153,False,1093618025830539265,False
2,3165038153,False,37107354,False
3,3165038153,False,1086005725116002304,False
4,3165038153,False,855042264166313984,False
0,795885534690373632,False,476750353,False
1,795885534690373632,False,606449594,False
2,795885534690373632,False,20808892,False
3,795885534690373632,False,1099709991563464707,False
4,795885534690373632,False,703286544854097921,False
0,902354698400870400,False,1005949336335847425,False
1,902354698400870400,False,1004976051238432768,False
2,902354698400870400,False,166751745,True
3,902354698400870400,False,187682244,False
4,902354698400870400,False,927211669557792768,False
0,855937974147612672,False,732907524576382976,False
1,855937974147612672,False,2655202399,False
2,855937974147612672,False,2297364534,False
3,855937974147612672,False,742795886825213952,False
0,999153403036160000,False,916657823852802049,False
1,999153403036160000,False,814583963167719424,False
2,999153403036160000,False,796034457266515969,False
3,999153403036160000,False,948521737,False
4,999153403036160000,False,29567754,False
0,912304520381812736,False,28271449,False
1,912304520381812736,False,815305413289775104,False
2,912304520381812736,False,1011445011978903552,False
3,912304520381812736,False,763201163009204226,False
4,912304520381812736,False,4418164353,False
0,4442163736,False,16654294,False
1,4442163736,False,2810180531,False
2,4442163736,False,888394141876584448,False
3,4442163736,False,1092813490669146112,False
4,4442163736,False,936816583954984960,False
0,827248330854002689,False,267820644,False
1,827248330854002689,False,831850413431279619,False
2,827248330854002689,False,27937512,False
3,827248330854002689,False,1955132936,False
4,827248330854002689,False,56708420,False
5,827248330854002689,False,355752178,False
0,2972879381,False,750926029,False
1,2972879381,False,9129292,False
2,2972879381,False,2235191251,False
3,2972879381,False,2804388858,False
4,2972879381,False,842855873135427586,False
0,742479627592052736,False,1086335476850671616,False
1,742479627592052736,False,940269402435579904,False
2,742479627592052736,False,1040351729903194117,False
3,742479627592052736,False,1083876737455411201,False
4,742479627592052736,False,70886348,False
0,1097836221580095490,False,956383313446383617,False
1,1097836221580095490,False,18929394,False
2,1097836221580095490,False,3276366445,False
3,1097836221580095490,False,2759275679,False
4,1097836221580095490,False,750362410494472193,False
0,55021238,False,2806138563,False
1,55021238,False,60918917,False
2,55021238,False,434122798,False
3,55021238,False,1468635835,False
4,55021238,False,16209364,False
0,877199790743855104,False,853654222323073024,False
1,877199790743855104,False,2605774730,False
2,877199790743855104,False,126014458,False
3,877199790743855104,False,803999911213678592,False
4,877199790743855104,False,892188990991876096,False
0,2402241228,False,1024826738,False
1,2402241228,False,847272742143410179,False
2,2402241228,False,804715521358917632,False
3,2402241228,False,885030085551587328,False
4,2402241228,False,2404953078,False
0,2820646572,False,1062320046,False
1,2820646572,False,857390061704404995,False
2,2820646572,False,1263455569,False
3,2820646572,False,3075990874,False
4,2820646572,False,1006016687412424705,False
0,951239408488914947,False,824386047643619329,False
1,951239408488914947,False,830478594858168321,False
2,951239408488914947,False,2824097451,False
3,951239408488914947,False,30153121,False
4,951239408488914947,False,262968243,False
0,978264701619589120,False,859905880606691330,False
1,978264701619589120,False,7782382,False
2,978264701619589120,False,279606522,False
3,978264701619589120,False,161116633,False
4,978264701619589120,False,779068315918446592,False
0,1075786112294117383,False,956494460166184966,False
1,1075786112294117383,False,898668426851303424,False
2,1075786112294117383,False,1085304326573170688,False
3,1075786112294117383,False,1076118760027836416,False
4,1075786112294117383,False,1094998261918769152,False
0,1097168731132825602,False,535141153,False
1,1097168731132825602,False,323987341,False
2,1097168731132825602,False,2445474685,False
3,1097168731132825602,False,1059059297148133378,False
4,1097168731132825602,False,994641880473395200,False
0,954062017156980736,False,78486424,False
1,954062017156980736,False,603248422,False
2,954062017156980736,False,1099212018995945472,False
3,954062017156980736,False,983403898281971712,False
4,954062017156980736,False,149497445,False
0,488591996,False,2792117087,False
1,488591996,False,299755406,False
2,488591996,False,1098978022152130560,False
3,488591996,False,3350749883,False
4,488591996,False,1047036527153504256,False
0,823569698,False,1043278619529736193,False
1,823569698,False,39286438,False
2,823569698,False,18857913,False
3,823569698,False,591161523,False
4,823569698,False,872695783,True
0,27951857,False,948172801453821954,False
1,27951857,False,1214594756,False
2,27951857,False,1033973949850247168,False
3,27951857,False,1100271775752032258,False
4,27951857,False,879775313571569664,False
0,963973511168454656,False,549700442,False
1,963973511168454656,False,564241035,False
2,963973511168454656,False,128395343,False
0,829513972890103808,False,931621897112080390,False
1,829513972890103808,False,711581358,False
2,829513972890103808,False,2509384988,False
3,829513972890103808,False,65468757,False
4,829513972890103808,False,544817505,False
0,1571191837,False,2442856904,False
1,1571191837,False,1092232289730420736,False
2,1571191837,False,1093177905423810560,False
3,1571191837,False,2732304115,False
4,1571191837,False,3368716924,False
0,379519031,False,1063512209890803712,False
1,379519031,False,30576861,False
2,379519031,False,832227985,False
3,379519031,False,273452305,False
4,379519031,False,898288131602083841,False
0,69175544,False,216958552,False
1,69175544,False,765245597188227073,True
2,69175544,False,2334312147,False
3,69175544,False,991323125190098948,False
4,69175544,False,1061806374043222016,False
0,299878544,False,1045011842878394368,False
1,299878544,False,940747782289350657,False
2,299878544,False,2385841031,False
3,299878544,False,350800339,False
4,299878544,False,27024441,False
0,1963703174,False,1098804566630588417,False
1,1963703174,False,786929702900469761,False
2,1963703174,False,329300035,False
3,1963703174,False,865062907,False
4,1963703174,False,1080389635887562753,False
0,42169376,False,4755668545,False
1,42169376,False,199602164,False
2,42169376,False,788200216872628224,False
3,42169376,False,773616818858721281,False
4,42169376,False,499438561,False
0,3253495034,False,1398446622,False
1,3253495034,False,754306072878325760,False
2,3253495034,False,18534106,False
3,3253495034,False,2484889494,False
4,3253495034,False,783881671716188160,False
0,1071680275485208576,False,1347325326,False
1,1071680275485208576,False,1662397327,False
2,1071680275485208576,False,2762292848,False
3,1071680275485208576,False,715552483,False
4,1071680275485208576,False,4734729197,False
0,1138944835,False,175020864,False
1,1138944835,False,1385365148,False
2,1138944835,False,934095276515741697,False
3,1138944835,False,118360180,False
4,1138944835,False,1491245406,False
0,261238712,False,1098642175443849217,False
1,261238712,False,2506240984,False
2,261238712,False,943081196904468480,False
3,261238712,False,94219721,False
4,261238712,False,904330507185520640,False
0,989211257520775168,False,1059431322266034177,False
1,989211257520775168,False,239160808,False
2,989211257520775168,False,707090380,False
3,989211257520775168,False,27299266,False
4,989211257520775168,False,757621480897282049,False
0,820883159889940480,False,1635808195,False
1,820883159889940480,False,22813823,False
2,820883159889940480,False,32141854,False
3,820883159889940480,False,101547507,False
4,820883159889940480,False,558054040,False
0,825552934322716674,False,876476261220179968,False
1,825552934322716674,False,338450789,False
2,825552934322716674,False,385818515,False
3,825552934322716674,False,782707098635436032,False
4,825552934322716674,False,858500190180962304,False
0,2790368585,False,30117361,False
1,2790368585,False,861951973,False
2,2790368585,False,838746099812864000,False
3,2790368585,False,826236529500684288,False
4,2790368585,False,3300084129,False
0,484888120,True,874928137,False
1,484888120,True,363070453,False
2,484888120,True,2462081222,False
3,484888120,True,2800843867,False
4,484888120,True,2149327604,False
0,56881809,False,1053980703229120512,False
1,56881809,False,1081626562875793409,False
2,56881809,False,1099702025166700544,False
3,56881809,False,1099278672664711168,False
4,56881809,False,1096018381503979520,False
0,977622331,False,344186040,False
1,977622331,False,1651765260,False
2,977622331,False,129263283,False
3,977622331,False,15768289,False
4,977622331,False,35467105,False
0,420704189,False,785072040101441536,False
1,420704189,False,775625838385569796,False
2,420704189,False,763444445605797889,False
3,420704189,False,16295947,False
4,420704189,False,1072275006867038210,False
0,538003511,False,702215253577306112,True
1,538003511,False,553919686,False
2,538003511,False,1054672957614768128,False
3,538003511,False,1031347350420082688,False
4,538003511,False,1062608768,False
0,1014852307157168128,False,2581124358,False
1,1014852307157168128,False,1708943438,False
2,1014852307157168128,False,851504425533399040,False
3,1014852307157168128,False,273287404,False
4,1014852307157168128,False,1096792327509676032,False
0,803121328677146624,False,973202960,False
1,803121328677146624,False,1053109922949283841,False
2,803121328677146624,False,826236529500684288,False
3,803121328677146624,False,992566131419381760,False
4,803121328677146624,False,935164426860351494,False
0,710312325719273472,False,806347865073315844,False
1,710312325719273472,False,986189267658526720,False
2,710312325719273472,False,966989018150907906,False
3,710312325719273472,False,1904739704,False
4,710312325719273472,False,1076142147865325569,False
0,2430323502,False,23301889,False
1,2430323502,False,1396712004,False
2,2430323502,False,2945263286,False
3,2430323502,False,70565342,False
4,2430323502,False,1058836275413815296,False
0,21614668,False,2769847732,False
1,21614668,False,931367221124792321,False
2,21614668,False,848669244745146369,False
3,21614668,False,2407288800,False
4,21614668,False,889744153101430784,False
0,256645250,False,3131743238,False
1,256645250,False,2998248416,False
2,256645250,False,2997177270,False
3,256645250,False,744271755548696576,False
4,256645250,False,3277151052,False
0,1074369910778851333,False,1886904150,False
1,1074369910778851333,False,1864628340,False
2,1074369910778851333,False,876647541059792896,False
3,1074369910778851333,False,862843728448409600,False
4,1074369910778851333,False,858140441329512449,False
0,1065662006441771013,False,2566223264,False
1,1065662006441771013,False,853740407439724544,False
2,1065662006441771013,False,876647541059792896,False
3,1065662006441771013,False,894319494591643652,False
4,1065662006441771013,False,869533752057364480,False
0,896458260,False,4310476583,False
1,896458260,False,826015393957412864,False
2,896458260,False,1094574370780008449,False
3,896458260,False,1017812309228642304,False
4,896458260,False,1018414038647177216,False
0,761392436530872320,False,1085711752678072320,False
1,761392436530872320,False,780839530370740224,False
2,761392436530872320,False,958214387881279489,False
3,761392436530872320,False,935796167241289728,False
4,761392436530872320,False,930897145753980928,False
0,745729425703067649,False,3242262131,False
1,745729425703067649,False,32612864,False
2,745729425703067649,False,2744908263,False
3,745729425703067649,False,63493530,False
4,745729425703067649,False,895100230802313216,False
0,3879759869,False,902225132239720448,False
1,3879759869,False,1070133798816440320,False
2,3879759869,False,777526532851892224,False
3,3879759869,False,1002862875097096192,False
4,3879759869,False,2775677859,False
0,973317857051316225,False,1058449336663769088,False
1,973317857051316225,False,763491266218733568,False
2,973317857051316225,False,755718840697389056,False
3,973317857051316225,False,27311385,False
4,973317857051316225,False,965748455967805440,False
0,991026150129389568,False,871183444155318272,False
1,991026150129389568,False,214924517,False
2,991026150129389568,False,808848717348478976,False
3,991026150129389568,False,4813603957,False
4,991026150129389568,False,4083484456,False
0,3326900130,False,1077984349235097600,False
1,3326900130,False,616317128,False
2,3326900130,False,3246615873,False
3,3326900130,False,1053881548968206336,False
4,3326900130,False,788477777192247297,False
0,1037059686753812480,False,18576878,False
1,1037059686753812480,False,2553843564,False
2,1037059686753812480,False,776662695454146560,False
3,1037059686753812480,False,713768020284301312,False
4,1037059686753812480,False,226743798,False
0,2480936977,False,398959876,False
1,2480936977,False,993706139501019136,False
2,2480936977,False,2350618921,False
3,2480936977,False,260169484,False
4,2480936977,False,464394192,False
0,1089917170417569793,False,897120810984517633,False
1,1089917170417569793,False,885298858137313280,False
2,1089917170417569793,False,1017851112274132993,False
3,1089917170417569793,False,872244828,False
4,1089917170417569793,False,18809354,False
0,28487370,False,919254600632455168,False
1,28487370,False,1054368946105675777,False
2,28487370,False,2755187340,False
3,28487370,False,1076975726094475265,False
4,28487370,False,3045437224,False
0,964005722123010048,False,24105930,False
1,964005722123010048,False,850471149842595840,False
2,964005722123010048,False,800399475629920256,False
3,964005722123010048,False,4825105409,False
4,964005722123010048,False,885565735,False
0,974443070115721218,False,1064680680892715008,False
1,974443070115721218,False,3951624316,False
2,974443070115721218,False,881925932398895104,False
3,974443070115721218,False,767424168669229057,False
4,974443070115721218,False,17372211,False
0,1072665394559754241,False,1020292451247050752,False
0,895182271581487104,False,293132009,False
1,895182271581487104,False,556596422,False
2,895182271581487104,False,863109518,True
3,895182271581487104,False,257581957,True
4,895182271581487104,False,20567743,True
0,1098635353303461888,False,4547869279,False
1,1098635353303461888,False,1017694949318545408,False
2,1098635353303461888,False,997581988143026176,False
